Building Name,Postcode,Year,latitude,longitude,Address,Type,Function,Size,Employee,Transportation,GFA,Energy,Waste,Water,Scope1,Scope2,Scope3,GHG_Total,EUI,GHG_Intensity,Award,Year of GM Award,GM Version,Validation Result
ISTANA,238823,2023,1.2806,103.8333,"ORCHARD RD SINGAPORE 238823, SINGAPORE 238823",Commercial Building,Office,Large,1496,8835368.27276,22974.0,3295793.02622926,223.124154500812,58898.9152758125,45.1148756391305,1210.81349890791,1205.21602127735,2461.14439582439,143.457518335042,0.10712737859425393,platinum,2022.0,New Non-Residential Buildings (NRB: 2015) (R3),Pass
VISIONCREST,238467,2021,1.3373,103.9656,"103 PENANG ROAD, SINGAPORE 238467",Commercial Building,Office,Large,1366,10548119.8988544,15847.0,2077556.20000001,196.084707845299,54212.7113943436,62.267501,765.456819,717.24854,1544.97286,131.100914999685,0.09749308134031678,,,,No Green Mark
VISIONCREST,238467,2022,1.3373,103.9656,"103 PENANG ROAD, SINGAPORE 238467",Commercial Building,Office,Large,1366,10548119.8988544,15847.0,2232894.54999999,207.296435744233,58124.8744654785,63.6257115675393,796.554229105815,746.46078190955,1606.6407225829,140.903297154035,0.10138453477521929,,,,No Green Mark
VISIONCREST,238467,2023,1.3373,103.9656,"103 PENANG ROAD, SINGAPORE 238467",Commercial Building,Office,Large,1366,10548119.8988544,15847.0,2302789.00130221,197.295475574838,54379.8193272361,64.2841225629415,843.918411287632,727.56842614905,1635.77095999962,145.313876525665,0.10322275257144065,,,,No Green Mark
INTERNATIONAL PLAZA,079963,2021,1.2867,103.8402,"10 ANSON ROAD #36-05 INTERNATIONAL PLAZA, SINGAPORE 079903",Commercial Building,Office,Large,2072,15234343.271771,26562.4916179657,4576525.69307702,314.95385416662,83146.5525504907,98.860162,1638.967102,1161.955759,2899.783023,172.292786343193,0.1091683364913973,gold,2023.0,GM:2021 In Operation,Pass
INTERNATIONAL PLAZA,079963,2022,1.2867,103.8402,"10 ANSON ROAD #36-05 INTERNATIONAL PLAZA, SINGAPORE 079903",Commercial Building,Office,Large,2072,15234343.271771,26562.4916179657,4595527.34125571,321.489613667065,85991.9246163681,100.325991138082,1592.90268359547,1208.40679414984,2901.6354688834,173.008142735657,0.10923807565254388,gold,2023.0,GM:2021 In Operation,Pass
INTERNATIONAL PLAZA,079963,2023,1.2867,103.8402,"10 ANSON ROAD #36-05 INTERNATIONAL PLAZA, SINGAPORE 079903",Commercial Building,Office,Large,2072,15234343.271771,26562.4916179657,4644428.38784934,316.903928521679,86080.8078645949,101.450494367609,1688.04863874443,1131.82760108294,2921.32673419497,174.849123894238,0.10997939410996795,gold,2023.0,GM:2021 In Operation,Pass
MINISTRY OF MANPOWER HQ,059764,2021,1.3022,103.8526,"18 HAVELOCK ROAD, SINGAPORE 059764",Commercial Building,Office,Large,2362,15945767.9894499,31298.0,4131062.56000001,342.249720454881,94055.0956838134,83.646838,1786.168009,1548.5064,3418.321247,131.991263339511,0.10921852025688542,platinum,2019.0,Existing Building for Non-Residential buildings (version 2.1),Pass
MINISTRY OF MANPOWER HQ,059764,2022,1.3022,103.8526,"18 HAVELOCK ROAD, SINGAPORE 059764",Commercial Building,Office,Large,2362,15945767.9894499,31298.0,4303809.52000001,314.742841839425,85310.9051044098,83.9290970645007,1792.63408632928,1572.59908298582,3449.1622663796,137.51068822289,0.11020391930409612,platinum,2019.0,Existing Building for Non-Residential buildings (version 2.1),Fail
MINISTRY OF MANPOWER HQ,059764,2023,1.3022,103.8526,"18 HAVELOCK ROAD, SINGAPORE 059764",Commercial Building,Office,Large,2362,15945767.9894499,31298.0,4350863.88178343,326.105838336102,87841.2958012052,83.6735166158268,1684.93646021263,1525.22322687453,3293.83320370298,139.014118531006,0.10524101232356636,platinum,2019.0,Existing Building for Non-Residential buildings (version 2.1),Pass
6 BATTERY ROAD,049909,2021,1.2968,103.8442,"6 BATTERY ROAD, SINGAPORE 049909",Commercial Building,Office,Large,5074,25342855.0793834,66408.0,8500380.00000003,570.647362957992,157768.907358923,65.473161,4262.085228,3958.070615,8285.629004,128.002349114565,0.12476853698349596,,,,No Green Mark
6 BATTERY ROAD,049909,2022,1.2968,103.8442,"6 BATTERY ROAD, SINGAPORE 049909",Commercial Building,Office,Large,5074,25342855.0793834,66408.0,9109279.99999997,601.793146332012,164656.734699691,64.0450154675384,4173.11067890431,3932.91042698267,8170.06612135452,137.171425129502,0.12302834178644922,,,,No Green Mark
6 BATTERY ROAD,049909,2023,1.2968,103.8442,"6 BATTERY ROAD, SINGAPORE 049909",Commercial Building,Office,Large,5074,25342855.0793834,66408.0,9461545.43397751,591.153114132285,162251.213608105,65.6389243390272,3933.09778925922,4084.62996574673,8083.36667934498,142.475988344439,0.12172278459440097,,,,No Green Mark
THE URA CENTRE,069118,2021,1.2848,103.8488,"45 MAXWELL ROAD, SINGAPORE 069118",Commercial Building,Office,Large,4678,22331874.0297176,53825.0,7011512.64000002,498.384106397594,144803.354574198,26.67877,2799.080923,2306.007063,5131.766756,130.264981699954,0.09534169542034371,platinum,2017.0,Existing Building for Non-Residential buildings (version 3),Pass
THE URA CENTRE,069118,2022,1.2848,103.8488,"45 MAXWELL ROAD, SINGAPORE 069118",Commercial Building,Office,Large,4678,22331874.0297176,53825.0,7305957.95000001,478.592751958572,140934.940950355,25.9743187154457,2818.97329247587,2278.41222619722,5123.35983738854,135.735400836043,0.09518550557154742,platinum,2017.0,Existing Building for Non-Residential buildings (version 3),Pass
THE URA CENTRE,069118,2023,1.2848,103.8488,"45 MAXWELL ROAD, SINGAPORE 069118",Commercial Building,Office,Large,4678,22331874.0297176,53825.0,7243661.67347987,507.883880864054,150784.67251645,26.1992995649808,2637.86457891906,2405.77342263694,5069.83730112098,134.578015299208,0.09419112496276785,platinum,2017.0,Existing Building for Non-Residential buildings (version 3),Pass
TOURISM COURT,247729,2021,1.2876,103.8441,"1 ORCHARD SPRING LANE, SINGAPORE 247729",Commercial Building,Office,Large,1526,7719159.46116487,17824.83,2426375.64,209.83333959563,58591.8773526963,14.439586,1012.79312,809.359793,1836.592499,136.123353771116,0.10303562496809225,platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
TOURISM COURT,247729,2022,1.2876,103.8441,"1 ORCHARD SPRING LANE, SINGAPORE 247729",Commercial Building,Office,Large,1526,7719159.46116487,17824.83,2398413.75,210.567562931355,58989.5524723316,14.1115273758823,1075.2545540245,848.789528289495,1938.15560968988,134.554649329054,0.10873346953041796,platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
TOURISM COURT,247729,2023,1.2876,103.8441,"1 ORCHARD SPRING LANE, SINGAPORE 247729",Commercial Building,Office,Large,1526,7719159.46116487,17824.83,2325591.47901112,196.324743887856,54239.1913769955,13.6926180813537,1049.0705468377,862.618898630035,1925.38206354909,130.46920946854,0.1080168542167914,platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
TONG ENG BUILDING,069533,2021,1.3062,103.8221,"101 CECIL STREET, SINGAPORE 069533",Commercial Building,Office,Large,1318,6266734.89247158,15839.6,2116245.67000001,158.934216998417,45532.2897831387,11.635737,906.242815,886.165738,1804.04429,133.604741912675,0.11389456110002778,platinum,2020.0,Existing Building for Non-Residential buildings (version 3),Fail
TONG ENG BUILDING,069533,2022,1.3062,103.8221,"101 CECIL STREET, SINGAPORE 069533",Commercial Building,Office,Large,1318,6266734.89247158,15839.6,2122390.28,158.589716530169,44118.9730875633,11.3177685264962,884.059240872657,909.543787259857,1804.92079665901,133.992669006793,0.1139498975137636,platinum,2020.0,Existing Building for Non-Residential buildings (version 3),Fail
TONG ENG BUILDING,069533,2023,1.3062,103.8221,"101 CECIL STREET, SINGAPORE 069533",Commercial Building,Office,Large,1318,6266734.89247158,15839.6,2108650.7858103,165.812594602897,47286.9033159204,11.3071944115402,832.996680755744,866.126690013191,1710.43056518048,133.125254792438,0.10798445447994141,platinum,2020.0,Existing Building for Non-Residential buildings (version 3),Pass
PARK AVENUE CHANGI,486015,2021,1.3016,103.7882,"2 CHANGI BUSINESS PARK AVE 1, SINGAPORE 486015, SINGAPORE 486015",Commercial Building,Office,Large,5749,28223133.8516865,72781.72,9627201.0,561.923947088762,158144.800760793,61.363098,4178.403131,3876.165628,8115.931857,132.27498608167,0.11151058063755569,goldplus,2020.0,New Building for Non-Residential buildings (version 3),Pass
PARK AVENUE CHANGI,486015,2022,1.3016,103.7882,"2 CHANGI BUSINESS PARK AVE 1, SINGAPORE 486015, SINGAPORE 486015",Commercial Building,Office,Large,5749,28223133.8516865,72781.72,9641160.00000002,563.393867275843,159538.016855684,59.9179754267257,4270.09216566974,3717.40390320783,8047.4140443043,132.466778746092,0.11056916550342998,goldplus,2020.0,New Building for Non-Residential buildings (version 3),Pass
PARK AVENUE CHANGI,486015,2023,1.3016,103.7882,"2 CHANGI BUSINESS PARK AVE 1, SINGAPORE 486015, SINGAPORE 486015",Commercial Building,Office,Large,5749,28223133.8516865,72781.72,8113520.56727982,579.124523099023,164791.272246196,61.2097511552942,4155.66276151017,3841.87800085405,8058.75051351951,111.477450207,0.11072492534553333,goldplus,2020.0,New Building for Non-Residential buildings (version 3),Pass
CITI CAMPUS BLOCK 1 & 2,486026,2021,1.2902,103.7883,"3 & 5 CHANGI BUSINESS PARK CRESENT, SINGAPORE 486026",Commercial Building,Office,Large,3303,18268642.65424,42159.0,5142320.25999999,415.476951641218,113654.669646962,61.858386,1940.365309,1913.338389,3915.562084,121.974436300671,0.09287606641523756,,,,No Green Mark
CITI CAMPUS BLOCK 1 & 2,486026,2022,1.2902,103.7883,"3 & 5 CHANGI BUSINESS PARK CRESENT, SINGAPORE 486026",Commercial Building,Office,Large,3303,18268642.65424,42159.0,5569055.25000001,409.707546953373,111943.308380303,60.8403553434846,1896.46597383642,1929.68820813983,3886.99453731973,132.096474062478,0.0921984519869952,,,,No Green Mark
CITI CAMPUS BLOCK 1 & 2,486026,2023,1.2902,103.7883,"3 & 5 CHANGI BUSINESS PARK CRESENT, SINGAPORE 486026",Commercial Building,Office,Large,3303,18268642.65424,42159.0,5347323.77812622,400.655641378938,109388.056035955,62.0464529782689,1860.96819528183,1936.43766891028,3859.45231717038,126.83706392766,0.09154515802486729,,,,No Green Mark
ONE MARINA BOULEVARD,018989,2021,1.2792,103.8477,"1 MARINA BOULEVARD, SINGAPORE 018989",Commercial Building,Office,Large,4063,28899807.7502395,48257.0,5795473.20000001,614.785205015478,164915.973096183,155.030295,2906.335184,2229.165245,5290.530724,120.096010941418,0.10963239994197733,goldplus,2022.0,GM:2021 In Operation,Pass
ONE MARINA BOULEVARD,018989,2022,1.2792,103.8477,"1 MARINA BOULEVARD, SINGAPORE 018989",Commercial Building,Office,Large,4063,28899807.7502395,48257.0,6353223.60000002,593.180717728464,164159.917027788,157.011479667628,3010.03916560561,2347.63433047242,5514.68497574565,131.653927927555,0.11427741002850675,goldplus,2022.0,GM:2021 In Operation,Pass
ONE MARINA BOULEVARD,018989,2023,1.2792,103.8477,"1 MARINA BOULEVARD, SINGAPORE 018989",Commercial Building,Office,Large,4063,28899807.7502395,48257.0,6692459.94917068,652.158991449869,178922.761309579,158.416614938865,3187.56529284403,2425.11325771022,5771.09516549311,138.683713226489,0.11959083999198271,goldplus,2022.0,GM:2021 In Operation,Pass
OLD HILL STREET POLICE STATION,179369,2021,1.2973,103.8441,"140 HILL STREET, SINGAPORE 179369, SINGAPORE 179369",Commercial Building,Office,Large,2091,14088951.4716468,26137.0,3424259.45999999,223.959110474382,63879.0167497667,69.078894,1671.089571,1257.907154,2998.075619,131.011954700233,0.11470618735891648,platinum,2023.0,Existing Non-Residential Buildings Re-Cert (GM:2021 In Operation),Fail
OLD HILL STREET POLICE STATION,179369,2022,1.2973,103.8441,"140 HILL STREET, SINGAPORE 179369, SINGAPORE 179369",Commercial Building,Office,Large,2091,14088951.4716468,26137.0,3433988.82,232.898207968207,67496.3003107619,69.3264049843991,1633.24824173857,1200.78521149709,2903.35985822006,131.384199410797,0.11108236822206297,platinum,2023.0,Existing Non-Residential Buildings Re-Cert (GM:2021 In Operation),Fail
OLD HILL STREET POLICE STATION,179369,2023,1.2973,103.8441,"140 HILL STREET, SINGAPORE 179369, SINGAPORE 179369",Commercial Building,Office,Large,2091,14088951.4716468,26137.0,3446932.96103341,231.079454719883,65016.9059517569,70.04891822122,1628.35440924669,1256.7652433602,2955.16857082812,131.879441444443,0.11306456635528639,platinum,2023.0,Existing Non-Residential Buildings Re-Cert (GM:2021 In Operation),Fail
NEXUS @ ONE NORTH,138542,2021,1.2788,103.8473,"1&3 FUSIONPOLIS LINK, SINGAPORE 138542",Commercial Building,Office,Large,2166,10003115.7998898,25510.0,4219583.88,260.594515278775,73253.8803603382,16.18725,1418.423516,1328.548903,2763.159669,165.409011368091,0.10831672555860447,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
NEXUS @ ONE NORTH,138542,2022,1.2788,103.8473,"1&3 FUSIONPOLIS LINK, SINGAPORE 138542",Commercial Building,Office,Large,2166,10003115.7998898,25510.0,3347229.82,266.772173284928,73660.8048297104,15.7138273073898,1490.30575087753,1388.22372974315,2894.24330792807,131.212458643669,0.11345524531274284,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Fail
NEXUS @ ONE NORTH,138542,2023,1.2788,103.8473,"1&3 FUSIONPOLIS LINK, SINGAPORE 138542",Commercial Building,Office,Large,2166,10003115.7998898,25510.0,2881649.50064107,262.323407586957,74175.3610706583,15.7878390378205,1447.34172268174,1468.99114391028,2932.12070562983,112.961564117643,0.11494005118109878,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Fail
MANULIFE TOWER,048424,2021,1.273,103.8424,"8 CROSS STREET, SINGAPORE 048424",Commercial Building,Office,Large,3155,15441239.3435444,42561.0,5300743.50000001,419.638230000035,114700.507123962,41.305819,2073.705796,2307.279559,4422.291174,124.54461831254,0.10390477606259252,gold,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
MANULIFE TOWER,048424,2022,1.273,103.8424,"8 CROSS STREET, SINGAPORE 048424",Commercial Building,Office,Large,3155,15441239.3435444,42561.0,5571567.00000002,423.763432251206,117864.583415441,40.2450218241706,2141.56160476987,2403.3231176852,4585.12974427924,130.907802918165,0.10773078039236014,gold,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
MANULIFE TOWER,048424,2023,1.273,103.8424,"8 CROSS STREET, SINGAPORE 048424",Commercial Building,Office,Large,3155,15441239.3435444,42561.0,5721348.73248941,437.212166837041,118873.719699062,39.6995885494871,2142.39826011355,2451.60558952139,4633.70343818442,134.42702785389,0.10887205277564953,gold,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
THE STRATEGY,609930,2021,1.3004,103.8523,"2 INTERNATIONAL BUSINESS PARK, SINGAPORE 609930",Commercial Building,Office,Large,3444,27573961.3418884,67370.0,9391080.00000001,652.665419812772,156934.318426626,299.335987,4050.923667,3853.041157,8203.300811,139.395576666172,0.12176489254861213,goldplus,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
THE STRATEGY,609930,2022,1.3004,103.8523,"2 INTERNATIONAL BUSINESS PARK, SINGAPORE 609930",Commercial Building,Office,Large,3444,27573961.3418884,67370.0,8768227.99999997,640.406445083762,156163.31700319,307.728344286542,4189.23100124981,3852.71111770369,8349.67046324005,130.150333976547,0.12393751615318466,goldplus,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
THE STRATEGY,609930,2023,1.3004,103.8523,"2 INTERNATIONAL BUSINESS PARK, SINGAPORE 609930",Commercial Building,Office,Large,3444,27573961.3418884,67370.0,8748859.77294806,639.123298484854,158635.735415229,308.845951912583,4267.30373133776,4030.14220837151,8606.29189162185,129.862843594301,0.12774665120412423,goldplus,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
61 ROBINSON,068893,2021,1.328,103.7483,"61 ROBINSON AND 61 ROBINSON ROAD, SINGAPORE 068893",Commercial Building,Office,Large,1397,9200085.47872721,15740.0,2416089.55999999,145.288688256282,43172.606254907,45.994337,713.564158,843.498835,1603.05733,153.499972045743,0.10184608195679798,gold,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
61 ROBINSON,068893,2022,1.328,103.7483,"61 ROBINSON AND 61 ROBINSON ROAD, SINGAPORE 068893",Commercial Building,Office,Large,1397,9200085.47872721,15740.0,2043475.66,137.386875738761,40632.4348846393,46.1822711357241,710.732930732693,792.79266226759,1549.70786413601,129.82691613723,0.09845666227039453,gold,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
61 ROBINSON,068893,2023,1.328,103.7483,"61 ROBINSON AND 61 ROBINSON ROAD, SINGAPORE 068893",Commercial Building,Office,Large,1397,9200085.47872721,15740.0,1662236.77664229,140.067711516768,40040.8411709251,46.6581234247951,674.813865411441,817.794526440014,1539.26651527625,105.60589432289,0.09779329830217598,gold,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
51 CUPPAGE ROAD,229469,2021,1.2859,103.8525,"51 CUPPAGE ROAD, SINGAPORE 229469",Commercial Building,Office,Large,3128,16839813.96348,30915.0,4070237.36000001,271.581003640773,83235.43610803,47.183932,1591.90049,1379.908093,3018.992515,131.658979783277,0.09765461798479702,gold,2021.0,Existing Building for Non-Residential buildings (version 2.1),Pass
51 CUPPAGE ROAD,229469,2022,1.2859,103.8525,"51 CUPPAGE ROAD, SINGAPORE 229469",Commercial Building,Office,Large,3128,16839813.96348,30915.0,3998480.44999999,284.361227647012,89590.3184143239,46.3439444896183,1532.04405306809,1316.67425407655,2895.06225163426,129.337876435387,0.09364587584131522,gold,2021.0,Existing Building for Non-Residential buildings (version 2.1),Pass
51 CUPPAGE ROAD,229469,2023,1.2859,103.8525,"51 CUPPAGE ROAD, SINGAPORE 229469",Commercial Building,Office,Large,3128,16839813.96348,30915.0,4008090.11178577,267.537585973536,84451.084693223,45.9336049080845,1583.44109079489,1355.54663149592,2984.9213271989,129.648717832307,0.09655252554419862,gold,2021.0,Existing Building for Non-Residential buildings (version 2.1),Pass
